Anomalous,Cluster,Day,Month,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
0,0,21,10,0.002424796,0,0.091744983,0.366427176,0.48641407,0.485034292,0.480025819,0.476107393,0.483395129,0.484379422,0.480694214,0.480432073,0.425827933,0.44505993,0.679585353,0.940558423,1,1,1,0.995627563,0.707379389,0.317950378,0.133451362,1
0,0,22,10,0,0.000723538,0.066188038,0.328574955,0.470852682,0.478116328,0.470828469,0.475731233,0.475478464,0.478937948,0.47443888,0.473552158,0.442409522,0.387383461,0.71265327,0.912654044,1,1,1,1,0.972811669,0.404725324,0.355728379,1
0,1,23,10,0.172335182,0.180183206,0.19564363,0,0.52617933,0.571889021,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0,0.433038372,0.571767923,0.805182309,0.998346641,1,1,1,1,1,0.999933564,1
0,1,24,10,0.437557349,0.247280865,0.181582411,0.176786195,0.198985721,0,0.478714998,0.566229859,0.575725404,0.571996338,0.574707257,0.57545383,0.533788235,0.561745137,0.569689405,0.825059766,0.853515123,0.763224756,0.87167189,0.999897003,1,1,0.998389974,1
0,2,25,10,0.833529364,0.134888514,0.0063716,0,0.034549706,0.309548727,0.546821469,0.643256102,0.83059195,0.785659546,0.72264704,0.658869152,0.658869152,0.691803204,0.833529364,1,0.998303145,0.783204084,0.683373185,0.412619652,0.484208939,0.084866525,0.00152365,1
0,0,26,10,0.012212457,0.006973187,0.122860813,0.461104278,0.476448413,0.483540755,0.486224748,0.488457731,0.487505002,0.487662768,0.485134992,0.482963032,0.483584916,0.489264751,0.778976558,0.999998388,1,1,0.951726099,0.660216222,0.344840077,0.141620459,0,1
0,0,27,10,0.000646701,0,0.077147859,0.375817619,0.475729665,0.489344255,0.470750867,0.475454462,0.463999125,0.472655224,0.476905254,0.478690349,0.428314132,0.45176712,0.756396871,0.956346851,0.999780684,0.999780684,1,0.699875692,0.365157358,0.332613504,0.130307062,1
0,0,28,10,0.179542879,0.178804396,0.251734136,0.45395697,0.669516818,0.71870282,0.643785214,0.569599185,0.569932451,0.568482084,0.573406263,0.572077188,0.565017202,0.565158028,0.637263518,0.846704118,0.999231612,1,1,0.981838683,0.502263151,0,0,1
0,0,29,10,0.000981893,0,0.053426581,0.33390862,0.470260745,0.480564494,0.475995171,0.469116269,0.474024675,0.474014418,0.460774965,0.450963604,0.462361745,0.375272557,0.560530912,0.759537639,0.997228037,1,1,1,0.932632831,0.439071103,0.353795677,1
0,1,30,10,0.173931037,0.182060392,0.197690641,0.431221692,0.497253745,0.562410239,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0,0,0.431324457,0.673685527,0.845822491,0.970924978,0.999999973,1,1,1,1,1,1
1,1,31,10,0.337388818,0.246986981,0.212757202,0.212298763,0.206398868,0.19085007,0.173638051,0,0,0,0,0,0,0,0.674777636,0.661221942,0.664379631,0.671959424,0.676956632,0.67614183,0.676936619,1,0.844504163,1
0,2,1,11,0.72538107,0,0.19995911,0.163593004,0.179634716,0,0.51091131,0.727663209,0.776976255,0.782281189,0.745642548,0.73067645,0.730550588,0.735490919,0.859954411,1,0.863216108,0.761775827,0.556495995,0.50800171,0,0.292183161,0.221250613,1
0,0,2,11,0.004342727,0,0.122500807,0.48847502,0.475726402,0.554029159,0.46885431,0.482452257,0.483619173,0.48368704,0.482398173,0.484741393,0.480170616,0.538329191,0.796480552,0.996788596,0.999793671,1,0.995230914,0.705451008,0.350975875,0.134179407,0.031905155,1
0,0,3,11,0.180319411,0.179168499,0.259333915,0.52106505,0.57255418,0.583204728,0.5703346,0.575489991,0.575716997,0.576642942,0.57845644,0.577191773,0.569832438,0.569977037,0.789099342,0.994805972,1,1,1,0.787587617,0.476512033,0,0.211552984,1
0,0,4,11,0.18099954,0.179382841,0.255146255,0.4979794,0.570547863,0.572334931,0.575869687,0.573786903,0.568613667,0.566362444,0.57004032,0.571208749,0.516092939,0.498962506,0.782220148,0.926586185,0.999994921,1,1,0.996363151,0.704785337,0,0.287322154,1
0,0,5,11,0.180657633,0.179503759,0.249022603,0.476441036,0.571449382,0.577543242,0.571200554,0.575960962,0.574001498,0.573085085,0.573172213,0.55832214,0.552446108,0.506407673,0.730979722,0.862443384,0.997319909,1,1,1,0.813543965,0.499353257,0,1
0,1,6,11,0.177830166,0.181226404,0.209193575,0,0.514521549,0.538284278,0.570025571,0.574897429,0.562563638,0.57347939,0.574962256,0.574962256,0,0.449423194,0.714971011,0.862483908,1,1,1,1,1,1,1,1
0,1,7,11,0.430981696,0.230143307,0.181455632,0.184431313,0.168993142,0,0.574962256,0.549388035,0.560909613,0.575752387,0.57404515,0.573220364,0.571949399,0.569032205,0.756005606,0.862267658,0.966603226,0.885237216,0.995908342,1,1,1,1,1
0,2,8,11,1,0.326885368,0.206727261,0.202921415,0.232124203,0,0.549935304,0.652733851,0.889633938,0.853201187,0.81975545,0.775211088,0.674509422,0.836587045,0.90872591,0.98370654,0.916654697,0.81975545,0.649962617,0.538802134,0,0.223947078,0.207241281,1
0,0,9,11,0.004527826,0,0.128690256,0.445329345,0.495422365,0.658555574,0.475225625,0.481943538,0.482056047,0.486980857,0.485741248,0.481073668,0.483843901,0.677903197,0.859337789,1,1,1,0.998045639,0.685018312,0.371805746,0.135129628,0.01273932,1
0,0,10,11,0.001006054,0,0.071120002,0.346722393,0.467923089,0.479021993,0.481362107,0.479546166,0.479410063,0.472255145,0.475099085,0.460491323,0.447032491,0.354670652,0.505453045,0.79003405,0.916158998,0.997249167,1,0.869014971,0.370668024,0.323688743,0.130709038,1
0,0,11,11,0,0.000769459,0.0535958,0.321285805,0.476051832,0.472752537,0.474935504,0.482910528,0.481903507,0.481889659,0.480743297,0.475444598,0.429199901,0.409820645,0.740771178,0.964666278,1,1,1,0.941662093,0.442353997,0.306539713,0.131289759,1
0,0,12,11,0.180219063,0.179368194,0.224126564,0.436265824,0.575878188,0.573093088,0.568993872,0.572223183,0.545573171,0.551517978,0.560195177,0.547988647,0.574962256,0.486583144,0.700805911,0.812114043,0.978719655,1,1,1,0.867249497,0.47513827,0,1
1,1,13,11,0.1753338,0.180335778,0.195057141,0,0.545726387,0.574685169,0.574962256,0.574962256,0,0,0.574962256,0.574962256,0,0.431221692,0.578055226,0.781684609,0.932130443,1,1,1,1,1,0.999559682,1
0,1,14,11,0.438207209,0.247738608,0.179848465,0.175883019,0.190528218,0,0.574962256,0.561432309,0.576195671,0.576715471,0.576236791,0.575936815,0.565912503,0.571660466,0.756559048,0.862511445,1,0.999976165,1,1,1,1,1,1
0,2,15,11,1,0.171510139,0.017725372,0.012998249,0,0.171510139,0.439451243,0.610365614,0.885128344,0.792877535,0.792877535,0.620758765,0.587468655,0.630027744,0.88447955,0.867162175,0.833376209,0.782419824,0.56349376,0.497248763,0.171510139,0.023201818,0.01669876,1
0,0,16,11,0.181202561,0.179953323,0.275042992,0.587531771,0.713863048,0.754377895,0.613997847,0.573382129,0.576459019,0.577380553,0.576081531,0.573025975,0.56904095,0.56382305,0.814959666,0.999885654,1,1,0.997449885,0.718410399,0.484308702,0,0.207852639,1
0,0,17,11,0.181216472,0.180251749,0.250505313,0.506481315,0.574677277,0.676336546,0.562857408,0.57460031,0.571348362,0.574184903,0.576875518,0.574465101,0.518336313,0.584746588,0.824361126,0.990687446,1,1,1,0.909188068,0.450339735,0,0.245967918,1
0,0,18,11,0.178594954,0.176858086,0.254536686,0.522941564,0.619905489,0.655859649,0.566110614,0.576699102,0.576992749,0.576517956,0.576413951,0.575090524,0.507565232,0.569087702,0.79285181,0.983572352,1,1,1,0.999807728,0.75161851,0.431221692,0,1
0,0,19,11,0.178354688,0.179821245,0.239672783,0.470655623,0.570200049,0.573487201,0.567799164,0.562559349,0.561094034,0.570336546,0.571977994,0.547035055,0.524300008,0.530602586,0.762924575,0.928556083,1,1,1,0.999287363,0.78873834,0.509695974,0,1
0,1,20,11,0.180386918,0.181301488,0.195919767,0,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0,0.431221692,0.690354913,0.823998988,0.940074048,0.999515095,1,1,1,1,0.999536042,1
0,1,21,11,0.436043855,0.23261466,0.181167444,0.176020977,0.169748961,0,0.568804843,0.555896913,0.566082826,0.576485921,0.575125548,0.57537219,0.5678747,0.565354459,0.675447276,0.768395381,0.862443384,0.862443384,0.902826766,1,1,1,0.999866683,1
0,2,22,11,0.6,0.388992879,0.245919124,0.237463547,0.220703611,0.388760742,0.721371256,0.77687307,0.785468654,0.998667652,0.799673642,0.791349729,0.792328832,0.797812372,0.915763264,1,0.924150908,0.787332171,0.791088595,0.768832522,0,0.255952885,0.250346345,1
0,0,23,11,0.002318036,0,0.079164912,0.385739034,0.479446865,0.553212774,0.470017836,0.480267392,0.483708744,0.48412538,0.482839774,0.481207758,0.473754725,0.477877046,0.824570388,0.996633036,1,1,0.999322342,0.700139178,0.371192109,0.132107773,0.003421077,1
0,0,24,11,0.002930869,0,0.09084305,0.361245091,0.549179483,0.550134816,0.474119852,0.472446937,0.472126663,0.486299135,0.483817589,0.478648514,0.394675849,0.3931055,0.68603866,0.878586469,1,1,1,0.997359586,0.568691281,0.33471546,0.132608025,1
1,0,25,11,0,0.010142954,0.108623791,0.594880905,0.831908063,0.875471804,0.703459103,0.660613825,0.709616106,0.81112029,0.831571427,0.770621447,0.741181648,0.726961587,0.979743073,1,1,1,1,1,0.996202799,0.834037391,0.608472354,1
1,0,26,11,0.436430671,0.2554999,0.178306184,0.222675146,0,0.575257585,0.510872778,0.626478998,0.857148148,0.862886377,0.856106944,0.893551452,0.8280099,0.796153007,0.747585041,0.74927209,0.904339445,1,0.995136299,0.759482133,0.568783076,0.547222519,0.281381794,1
0,1,27,11,0.169939453,0.181833453,0.178242436,0.15819956,0.254390018,0,0.431221692,0.55755487,0.566496908,0.574295152,0.584744266,0.572127657,0.600552255,0.72007071,0.830682703,0.989683093,0.997564677,0.993439551,0.999557445,0.999679325,1,0.992376834,0.817099507,1
0,1,28,11,0.287481128,0.223785924,0.1816228,0.180291914,0.172360374,0.20006213,0,0.48268241,0.554832592,0.571437857,0.585335613,0.584045859,0.580339967,0.6012459,0.760168205,0.888713918,0.996525856,0.932317306,0.997283458,1,1,1,0.980029274,1
0,2,29,11,0.431221692,0.287023247,0.17274175,0.169063428,0.174625007,0,0.492767323,0.589555129,0.790202948,0.818606636,0.829592087,0.85604495,0.938752035,0.996746579,0.999817175,1,1,0.969990586,0.821892575,0.619136102,0.546068231,0.287481128,0.176398567,1
0,0,30,11,0.007726802,0.00395622,0.117964221,0.486632043,0.735118317,0.711916715,0.459377261,0.479483552,0.48334174,0.484312605,0.485116114,0.481468915,0.478864141,0.576781239,0.833820014,1,1,1,0.980685404,0.570707943,0.359925796,0.136526645,0,1
0,0,1,12,0.181270001,0.180707933,0.244705993,0.486880365,0.646671413,0.604734363,0.570648682,0.569275091,0.572166195,0.573590463,0.573488863,0.573830575,0.49245515,0.517484028,0.77651766,0.862288469,0.999820377,1,0.995433115,0.792901308,0.475355837,0,0.229025364,1
0,0,2,12,0.002527715,0,0.085691006,0.423607208,0.65765956,0.692013651,0.577682671,0.480607102,0.484429393,0.481831409,0.484982628,0.483389402,0.408549985,0.443031258,0.701721584,0.948907742,1,1,1,0.997380399,0.566894896,0.346267087,0.132860046,1
0,0,3,12,0,0.000383818,0.062074858,0.335533206,0.468188478,0.477180423,0.466613865,0.45898272,0.465017406,0.466989238,0.472999138,0.448767894,0.478067047,0.347974578,0.660122577,0.83137231,0.999531188,1,1,1,0.854863516,0.451493389,0.433977131,1
0,1,4,12,0.17381739,0.181255331,0.185593864,0,0.57146445,0.574918569,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0,0.431221692,0.616012251,0.800999785,0.969009979,1,1,1,1,1,1,1
0,1,5,12,0.287481128,0.22614435,0.180863815,0.178029379,0.179974397,0,0,0.528368759,0.55620764,0.573388369,0.573990438,0.574416854,0.517718326,0.559963697,0.613123191,0.78530956,0.862443384,0.862443384,0.866829568,0.999291328,1,1,1,1
0,2,6,12,1,0.174960672,0.022507588,0.017911839,0,0.17645334,0.43640996,0.573830273,0.626768523,0.873637749,0.557023862,0.583264688,0.584930275,0.593013511,0.794113335,0.814905353,0.791406789,0.58809916,0.574383703,0.405134424,0.17645334,0.033570082,0.022998627,1
0,0,7,12,0.180301186,0.175991468,0.260860104,0.538078917,0.672187975,0.701125057,0.562145386,0.573037809,0.573830776,0.575896261,0.575526627,0.574552656,0.570759956,0.592624392,0.863046459,1,1,1,1,0.821686616,0.433281899,0,0.234530737,1
0,0,8,12,0.181079455,0.180724908,0.236479383,0.452477673,0.652752557,0.701562485,0.562148987,0.577057185,0.575177557,0.57171955,0.574642409,0.57382326,0.491406522,0.493457281,0.78444858,0.959848526,1,1,1,0.997033976,0.834264748,0,0.277692193,1
0,0,9,12,0.180492932,0.181066311,0.24375568,0.469892871,0.629016347,0.612023708,0.568377188,0.573549207,0.573960124,0.574159049,0.573256783,0.554597794,0.573735166,0.498562249,0.72205248,0.862443384,1,1,1,1,0.807220168,0.436337844,0,1
0,0,10,12,0.001551352,0,0.076573098,0.369235937,0.464180848,0.471777234,0.475626033,0.473426796,0.47795551,0.477668711,0.474061389,0.469165801,0.407443662,0.402512639,0.732091855,0.954233544,1,1,1,1,1,0.745180689,0.36404773,1
0,1,11,12,0.179993861,0.180580189,0.199750326,0,0.547940458,0.571892069,0.546669056,0.574863629,0.574863629,0.574863629,0.57367111,0.559867894,0.573092081,0.501058528,0.756719075,0.862639985,0.999828465,0.999828465,0.999828465,0.999828465,0.999828465,0.999828465,1,1
1,1,12,12,0.316090617,0.114025333,0.008194474,0,0.046827575,0.311326552,0.479579446,0.644502745,0.831448553,0.99189329,1,1,0.795029471,0.68228005,0.861009431,1,1,1,1,1,1,1,1,1
0,2,13,12,0.872043682,0.137719265,0.009863677,0.00395473,0.009171792,0.311672158,0.485892597,0.735896343,0.976246506,0.998386031,0.95613538,0.833530837,0.740852311,0.722211567,0.84027246,1,1,0.996609168,0.796838696,0.464094112,0.410009325,0.134601914,0,1
0,0,14,12,0.012112026,0.011577385,0.066134813,0.348204778,0.479329596,0.491295978,0.426465527,0.495742877,0.495742877,0.495742718,0.477893601,0.479842251,0.495742877,0.418840885,0.624031919,0.812127912,1,0.742033152,0.800396112,0.476203536,0.329521356,0.142530048,0,1
0,0,15,12,0.001250384,0,0.073323571,0.359190185,0.470409202,0.474476964,0.472001731,0.477576088,0.478333378,0.479178446,0.480153103,0.480981904,0.381309545,0.389065327,0.694903751,0.834855578,0.999885669,1,1,1,0.700160569,0.326386286,0.130671631,1
0,0,16,12,0.179440595,0.179911065,0.232203038,0.455561587,0.573697674,0.575351317,0.574338129,0.572581056,0.572937033,0.574886156,0.574213497,0.569469442,0.537211437,0.500096629,0.781951636,0.896435173,1,1,1,0.999992501,0.792106788,0.456842171,0,1
0,0,17,12,0,0.005323189,0.066814304,0.354941555,0.479094928,0.500189224,0.475129742,0.485185166,0.487421295,0.486576716,0.487096593,0.474333226,0.353402965,0.35729295,0.558980636,0.826944971,0.999552422,1,1,1,1,0.774700274,0.347457503,1
0,1,18,12,0.169596324,0.185681374,0.201246812,0,0.544127481,0.553027,0.570766507,0.567578085,0.565581364,0.565895855,0.558313652,0.572549609,0,0.441367323,0.740351733,0.857402266,0.999925612,1,1,1,1,1,1,1
0,1,19,12,0.30647939,0.08943448,0.001817056,0,0.003524506,0.131185772,0.312264518,0.460062366,0.484196215,0.484715318,0.484537436,0.48363993,0.418789119,0.446274859,0.487513775,0.803252909,0.832269502,0.832269502,0.848159336,1,1,1,1,1
0,2,20,12,1,0.301812595,0.190874507,0.187171409,0.185170139,0.301812595,0.489067326,0.597552476,0.754531487,0.754531487,0.754531487,0.734558183,0.605288338,0.7535567,0.82504482,0.872510702,0.826612008,0.754531487,0.605711736,0.503630601,0,0.301812595,0.192495345,1
0,0,21,12,0.178422724,0.176712949,0.249557177,0.486204636,0.575327431,0.616357347,0.562201487,0.574213456,0.580753869,0.711862753,0.785241322,0.7238439,0.571158631,0.736884704,0.862443384,0.998247243,1,1,0.999999285,0.782055688,0.551559446,0.504841447,0,1
0,0,22,12,0.179604574,0.179739672,0.225286435,0.450913783,0.612267942,0.71870282,0.578039722,0.63388788,0.71870282,0.591466288,0.592271193,0.572022326,0.571964013,0.623941455,0.854943174,1,1,1,1,0.989982917,0.733755674,0.462896292,0,1
0,0,23,12,0.172944334,0.177096724,0.240295916,0.466097287,0.575581117,0.664624632,0.621608102,0.71870282,0.747496632,0.789076113,0.861493668,0.801977222,0.573647331,0.628411751,0.862443384,1,0.99936019,0.920837058,0.862443384,0.742926269,0.53084779,0.484248125,0,1
1,0,24,12,0.009213199,0,0.076530731,0.311132496,0.440167684,0.503435468,0.659311047,0.811733694,0.977212693,0.999953791,1,1,0.894248338,0.852316318,0.999994505,1,0.991378807,0.833400322,0.820647866,0.768979491,0.740245582,0.452722023,0.45400026,1
1,1,25,12,0.576928211,0.248448447,0.159304338,0.150516557,0.144590918,0,0.463269331,0.574129544,0.723816938,0.858160426,0.875149063,0.88024224,0.976130953,0.95343629,0.994350651,1,0.984378588,0.973819947,0.953259742,0.794774428,0.635951706,0.500699178,0,1
1,1,26,12,0.169022667,0.180011871,0.180173045,0.176942604,0.1637364,0.1778154,0,0.550237772,0.549366042,0.556881149,0.572677532,0.572833559,0.57084016,0.573448903,0.568759782,0.732476585,0.788955754,0.718820095,0.784033795,0.965377052,1,0.84007649,0.716537122,1
0,2,27,12,0.438427666,0.269972832,0.17783178,0.17614986,0.164547363,0.276574125,0.448961625,0.551835116,0.580371415,0.710166035,0.718704038,0.718704038,0.724162787,0.812214021,0.929423241,0.999638126,1,0.994137252,0.762317272,0.730542558,0.494042065,0,0.287481615,1
0,0,28,12,0.181679775,0.182055419,0.177469081,0.163848908,0,0.578105934,0.578105934,0.548314219,0.558436092,0.575899195,0.577888728,0.576776512,0.579979689,0.576303932,0.765726059,0.977298856,1,0.812192088,0.757230089,0.59969902,0.510086732,0.578105934,0.289052967,1
0,0,29,12,0.168718969,0.176330196,0.212652062,0,0.494998615,0.562598581,0.573231338,0.57755568,0.572680401,0.570176814,0.579392214,0.615099347,0.565238971,0.730495798,0.885701437,1,1,1,1,0.989599965,0.774024777,0.523705439,0.484243816,1
0,0,30,12,0.163825947,0.182919273,0.176369442,0.165011474,0,0.556538295,0.574962256,0.574962256,0.557531517,0.57237914,0.575498449,0.574829245,0.574010596,0.573330991,0.75695291,0.862443384,0.976068331,0.997464172,1,1,0.853959909,0.563656956,0.494982234,1
1,0,31,12,0.171830366,0.181903532,0.17837828,0.159818535,0.162528222,0,0,0,0.574962256,0.574004792,0.574962256,0.574962256,0.571215232,0.553224319,0.575680608,0.577942516,0.71870282,0.775303426,0.862443384,0.841554806,0.861950491,0.989118844,1,1
